label,text
spam,"Hello, You have been selected for a work from home job! Earn $500/day. Apply now at http://job-offers.club Visit now."
ham,Can you pick up some milk and eggs on your way back from work?
ham,Warning: Your package has been delivered to your front porch. Have a great day! Click details.
ham,Warning: Just wanted to follow up on our discussion yesterday. Let me know when you're free. Click details.
spam,"Hey, Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Code: 6669"
spam,URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you.
ham,"Hey, Can you please send me the report by the end of the day? Thanks. Reply ASAP."
ham,Let's reschedule the coffee chat to Friday if that works better for you. Click details.
ham,"Hey, The weather is lovely today, we should go for a walk in the evening. Reply ASAP."
ham,"Hey, The meeting has been moved to room 302 due to technical issues in the main hall. Thank you."
spam,Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Thank you.
spam,Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Thank you.
ham,"Warning: Hi team, here is the agenda for tomorrow's weekly sync meeting."
spam,"Hey, CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz"
spam,Hi! CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz
spam,Hi! Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Thank you.
spam,"Dear, CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Reply ASAP."
spam,"Dear, Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid"
spam,"Hey, CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz"
spam,"Hello, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com"
ham,"Dear, The meeting has been moved to room 302 due to technical issues in the main hall. Visit now."
spam,"Hey, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Reply ASAP."
spam,Warning: Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Code: 8354
ham,Can you please send me the report by the end of the day? Thanks. Thank you.
ham,"Hi! Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Thank you."
spam,"Dear, Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Reply ASAP."
ham,"Hello, Hi Mom, just calling to say I love you and check how you are doing. Visit now."
ham,"Hi Mom, just calling to say I love you and check how you are doing. Code: 9850"
spam,"Hey, Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Thank you."
spam,Hi! URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Reply ASAP.
ham,Your package has been delivered to your front porch. Have a great day! Reply ASAP.
spam,Warning: You have been selected for a work from home job! Earn $500/day. Apply now at http://job-offers.club Thank you.
ham,"Dear, Hey! Don't forget we have band practice tonight at 7."
spam,URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you.
ham,"Dear, Let's reschedule the coffee chat to Friday if that works better for you. Reply ASAP."
ham,"Dear, Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Reply ASAP."
spam,Urgent: Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Code: 5091
ham,"Dear, Are you free for a quick call to review the design designs? Thank you."
spam,"Dear, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com"
ham,Can you please send me the report by the end of the day? Thanks.
spam,"Hey, Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Visit now."
ham,Urgent: Just wanted to follow up on our discussion yesterday. Let me know when you're free.
spam,Urgent: Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Click details.
spam,Hi! URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Visit now.
ham,"Warning: Yes, I can help you move your couch this weekend. Just let me know the time. Thank you."
ham,"Hello, Hey! Don't forget we have band practice tonight at 7. Code: 6158"
spam,Hi! FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Reply ASAP.
spam,Hi! Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Visit now.
spam,Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Reply ASAP.
spam,"Dear, Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz"
ham,"Hello, Let's reschedule the coffee chat to Friday if that works better for you. Visit now."
spam,Warning: CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz
ham,"Dear, Are you free for a quick call to review the design designs? Thank you."
spam,Urgent: Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Reply ASAP.
spam,Hi! URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you.
spam,"Hello, Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Thank you."
ham,"Dear, The weather is lovely today, we should go for a walk in the evening."
ham,"Dear, Hi team, here is the agenda for tomorrow's weekly sync meeting. Reply ASAP."
ham,Warning: Just wanted to follow up on our discussion yesterday. Let me know when you're free. Code: 6302
spam,Warning: URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Visit now.
spam,Hi! Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Visit now.
ham,"Hello, Can you please send me the report by the end of the day? Thanks."
spam,"Dear, FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Code: 9595"
spam,You have been selected for a work from home job! Earn $500/day. Apply now at http://job-offers.club Click details.
ham,Hi! Your package has been delivered to your front porch. Have a great day! Visit now.
spam,Warning: CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz
spam,"Dear, FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Visit now."
ham,"Hey, Can you please send me the report by the end of the day? Thanks."
ham,"Hello, Hi team, here is the agenda for tomorrow's weekly sync meeting. Code: 7656"
spam,"Dear, Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Code: 4278"
spam,"Hello, Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info"
spam,"Hello, Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Visit now."
spam,"Hey, Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Code: 4801"
ham,"Urgent: Hi Mom, just calling to say I love you and check how you are doing. Visit now."
spam,"Dear, Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Click details."
spam,"Dear, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you."
ham,"Hey, Hey buddy, happy birthday! Hope you have an amazing day! Code: 2878"
spam,"Hey, CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Thank you."
ham,"Hello, Hi team, here is the agenda for tomorrow's weekly sync meeting. Click details."
ham,Just wanted to follow up on our discussion yesterday. Let me know when you're free. Visit now.
ham,Warning: Your dentist appointment is confirmed for Tuesday at 10:00 AM. Click details.
ham,"Hi! Hi Mom, just calling to say I love you and check how you are doing. Code: 6821"
spam,Urgent: CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Code: 4059
ham,"Hi! Hey, are we still meeting for lunch today at 12:30? Visit now."
ham,"Hello, Hey! Don't forget we have band practice tonight at 7."
spam,Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Reply ASAP.
ham,"Hey, Please find attached the receipt for your recent purchase at the grocery store. Code: 6974"
spam,Urgent: Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Visit now.
ham,Hi! Your package has been delivered to your front porch. Have a great day!
ham,"The weather is lovely today, we should go for a walk in the evening. Reply ASAP."
ham,"Dear, Can you pick up some milk and eggs on your way back from work? Reply ASAP."
ham,"Dear, Just wanted to follow up on our discussion yesterday. Let me know when you're free. Code: 9831"
ham,Warning: Your subscription payment was processed successfully. Thank you for your business. Reply ASAP.
ham,"Dear, Please find attached the receipt for your recent purchase at the grocery store. Click details."
spam,"Hey, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Code: 3750"
spam,Hi! Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Thank you.
ham,"Dear, Are you free for a quick call to review the design designs? Code: 8367"
spam,"Dear, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Visit now."
spam,"Hey, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you."
ham,"Hi team, here is the agenda for tomorrow's weekly sync meeting."
ham,"Urgent: Hey buddy, happy birthday! Hope you have an amazing day!"
ham,"Warning: Hey buddy, happy birthday! Hope you have an amazing day! Code: 8543"
spam,"Hello, URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top"
ham,"Warning: Hey buddy, happy birthday! Hope you have an amazing day! Code: 6949"
ham,Urgent: Can you pick up some milk and eggs on your way back from work?
ham,Hi! Please find attached the receipt for your recent purchase at the grocery store.
ham,"Hey, The meeting has been moved to room 302 due to technical issues in the main hall. Click details."
spam,Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Thank you.
spam,"Hello, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Code: 6381"
spam,Urgent: CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Code: 7666
spam,Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Thank you.
spam,"Dear, Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid"
ham,"Urgent: The weather is lovely today, we should go for a walk in the evening. Thank you."
spam,Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Visit now.
spam,Hi! URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Click details.
spam,"Dear, Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz"
spam,Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Click details.
spam,"Dear, Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Click details."
spam,Hi! Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM.
spam,"Hey, Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Visit now."
ham,"Hi Mom, just calling to say I love you and check how you are doing. Code: 5254"
spam,Urgent: Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Click details.
spam,Warning: Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Visit now.
spam,Warning: CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Click details.
spam,Hi! Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Visit now.
ham,"Yes, I can help you move your couch this weekend. Just let me know the time. Thank you."
ham,Urgent: The meeting has been moved to room 302 due to technical issues in the main hall. Thank you.
ham,Warning: Just wanted to follow up on our discussion yesterday. Let me know when you're free.
spam,"Hey, You have been selected for a work from home job! Earn $500/day. Apply now at http://job-offers.club Thank you."
spam,"Hello, Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Thank you."
ham,"Hello, Hey, are we still meeting for lunch today at 12:30? Code: 5497"
spam,Warning: Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Reply ASAP.
spam,Warning: Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Code: 4355
spam,"Hey, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you."
spam,Hi! URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Visit now.
spam,"Hey, FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply."
spam,Urgent: Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Code: 1424
spam,Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Click details.
spam,Hi! URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you.
spam,"Hello, URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Thank you."
spam,Warning: Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Code: 7030
spam,"Hey, Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Reply ASAP."
ham,"Hi! Hi team, here is the agenda for tomorrow's weekly sync meeting. Code: 8668"
spam,"Hello, Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Code: 2380"
ham,"Dear, Your subscription payment was processed successfully. Thank you for your business. Code: 7367"
spam,"Hey, FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Click details."
ham,"Hello, Your dentist appointment is confirmed for Tuesday at 10:00 AM. Click details."
spam,"Hello, Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Click details."
ham,"Hey, Can you pick up some milk and eggs on your way back from work? Visit now."
ham,Urgent: Your package has been delivered to your front porch. Have a great day! Click details.
ham,Hi! Your package has been delivered to your front porch. Have a great day! Code: 6777
ham,"Hello, Thanks for the update. I'll review it and get back to you shortly. Thank you."
ham,"Dear, Hey, are we still meeting for lunch today at 12:30? Click details."
spam,"Hello, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Code: 1575"
ham,"Hey, Yes, I can help you move your couch this weekend. Just let me know the time. Reply ASAP."
spam,Warning: FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Code: 7396
spam,"Hey, FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Thank you."
ham,"Urgent: Hi, I noticed a typo on slide 5 of the presentation, can you fix it?"
ham,Urgent: Thanks for the update. I'll review it and get back to you shortly.
ham,"Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Click details."
spam,Warning: Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Thank you.
spam,Urgent: You have been selected for a work from home job! Earn $500/day. Apply now at http://job-offers.club Code: 5984
ham,"Dear, Hi, I noticed a typo on slide 5 of the presentation, can you fix it?"
spam,"Hey, Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Click details."
